custid,평균구매가격,평균할부개월수,내점일수,수입상품_구매비율,주말방문비율,주구매코너,아침구매액,점심구매액,저녁구매액,봄구매액,여름구매액,가을구매액,겨울구매액,구매브랜드가치,gender
104506,51980,1.4,4,20.0,25.0,16,103960.0,51980.0,103960.0,0.0,103960.0,0.0,155940.0,259900.0,0
104507,325250,2.3,6,66.7,100.0,8,975750.0,2602000.0,325250.0,2602000.0,0.0,325250.0,975750.0,2276750.0,0
104508,41000,1.0,2,0.0,50.0,9,0.0,41000.0,82000.0,82000.0,41000.0,0.0,0.0,123000.0,0
104509,77679,1.6,14,14.3,50.0,19,155357.14285714284,466071.4285714285,466071.4285714285,388392.85714285716,77678.57142857142,155357.14285714284,466071.4285714285,776785.7142857143,0
104510,34199,1.4,9,11.1,77.8,14,34198.88888888889,376187.7777777778,205193.3333333333,307790.0,170994.44444444444,0.0,136795.55555555556,307790.0,0
104511,265889,2.9,6,55.6,16.7,8,531777.7777777778,2393000.0,1861222.2222222222,0.0,2393000.0,1063555.5555555555,1329444.4444444445,1861222.222222222,0
104512,165531,1.6,44,18.4,34.1,13,9104224.223300971,7614442.077669904,331062.6990291262,6952316.67961165,4303815.087378641,2482970.2427184465,3310626.990291262,8773161.524271844,1
104513,105650,2.0,1,50.0,0.0,14,0.0,105650.0,105650.0,211300.0,0.0,0.0,0.0,211300.0,0
104514,117376,1.7,23,22.8,47.8,14,1056385.4210526315,5399303.263157895,234752.31578947368,1760642.3684210526,2112770.842105263,1760642.3684210526,1056385.4210526315,2699651.6315789474,0
104515,99750,1.5,8,7.7,37.5,7,0.0,498749.2307692308,797998.7692307692,199499.6923076923,0.0,598499.076923077,498749.2307692308,1097248.3076923077,0
104516,110862,1.5,26,9.3,42.3,14,332587.25581395347,3547597.395348837,886899.3488372093,1884661.1162790696,886899.3488372093,554312.0930232558,1441211.441860465,2771560.465116279,0
104517,120300,2.3,10,0.0,20.0,12,240600.0,1924800.0,120300.0,1203000.0,721800.0,360900.0,0.0,2045100.0,0
104518,82080,2.0,19,19.5,26.3,21,246241.46341463414,3036978.048780488,82080.48780487805,820804.8780487805,1313287.8048780488,328321.9512195122,902885.3658536586,2380334.1463414636,0
104519,35869,1.3,2,16.7,50.0,13,143476.0,35869.0,35869.0,0.0,179345.0,35869.0,0.0,143476.0,0
104520,74125,2.0,7,87.5,0.0,24,0.0,593000.0,0.0,296500.0,74125.0,148250.0,74125.0,148250.0,0
104521,50000,1.0,1,100.0,100.0,24,0.0,50000.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0
104522,57417,2.0,4,16.7,25.0,7,57416.666666666664,287083.3333333334,0.0,0.0,57416.666666666664,0.0,287083.3333333334,344500.0,0
104523,238071,2.1,11,27.3,27.3,9,1428428.1818181816,2142642.272727273,1666499.5454545454,2856856.3636363633,2142642.272727273,0.0,238071.36363636365,4761427.272727273,0
104524,82786,1.9,5,14.3,0.0,14,0.0,496718.5714285714,82786.42857142857,82786.42857142857,496718.5714285714,0.0,0.0,331145.71428571426,0
104525,26460,1.2,23,4.2,26.1,14,105840.16666666666,529200.8333333334,0.0,132300.20833333334,158760.25,238140.375,105840.16666666666,158760.25,0
104526,274667,1.2,9,8.3,44.4,12,549333.3333333333,1648000.0,1098666.6666666665,0.0,2746666.666666667,0.0,549333.3333333333,824000.0,0
104527,47000,1.0,1,100.0,100.0,24,0.0,0.0,47000.0,0.0,0.0,0.0,47000.0,47000.0,0
104528,59000,1.0,2,50.0,0.0,10,59000.0,59000.0,0.0,0.0,118000.0,0.0,0.0,118000.0,0
104529,61566,1.6,25,11.3,32.0,12,369398.7169811321,2647357.4716981133,246265.8113207547,307832.26415094343,1539161.320754717,615664.5283018869,800363.8867924529,1846993.5849056605,0
104530,95667,4.3,2,0.0,0.0,24,0.0,287000.0,0.0,0.0,0.0,287000.0,0.0,95666.66666666667,0
104531,81643,1.5,22,4.5,18.2,14,326570.9090909091,1224640.909090909,244928.1818181818,163285.45454545456,571499.0909090909,408213.63636363635,653141.8181818182,734784.5454545455,0
104532,36513,1.9,48,0.0,37.5,14,1022351.6210526315,2081215.7999999998,365125.5789473684,438150.6947368421,1643065.1052631577,730251.1578947369,657226.0421052632,1350964.6421052632,0
104533,316730,2.3,8,26.7,0.0,14,316729.93333333335,4117489.1333333333,316729.93333333335,2533839.466666667,1266919.7333333334,316729.93333333335,633459.8666666667,3484029.2666666666,0
104534,103834,2.1,23,5.4,17.4,13,830668.2857142857,4257174.964285714,726834.75,1765170.107142857,519167.6785714286,2595838.392857143,934501.8214285715,2803505.464285714,0
104535,74847,1.7,10,20.0,30.0,14,149694.66666666666,374236.6666666666,598778.6666666666,673626.0,224542.0,74847.33333333333,149694.66666666666,823320.6666666666,0
104536,94583,2.3,26,12.1,65.4,17,1986246.8181818181,3877910.4545454546,378332.7272727273,1229581.3636363635,2648329.090909091,1797080.4545454546,567499.0909090909,3404994.545454546,0
104537,93946,1.5,11,4.7,54.5,3,1315238.75,3100205.625,1597075.625,1127347.5,845510.625,2254695.0,1784966.875,4039661.875,0
104538,57681,1.5,15,3.8,13.3,14,0.0,1384353.2307692308,115362.76923076923,403769.6923076923,634495.2307692308,288406.9230769231,173044.15384615384,461451.07692307694,0
104539,49516,1.8,12,43.8,33.3,24,198065.0,495162.5,99032.5,198065.0,99032.5,346613.75,148548.75,346613.75,0
104540,51081,1.4,88,6.4,19.3,14,1328107.3248407643,5874320.859872611,817296.8152866242,2145404.1401273883,2554052.5477707004,1736755.7324840764,1583512.5796178344,1379188.3757961784,0
104541,100363,1.7,28,4.3,14.3,14,2609440.260869565,1304720.1304347825,702541.6086956522,1103993.9565217393,501815.4347826087,1204357.0434782607,1806535.5652173914,3111255.695652174,0
104542,63185,2.2,28,12.0,17.9,13,2274665.28,2401035.5733333337,63185.14666666667,1705998.96,947777.2000000001,1453258.3733333333,631851.4666666667,2843331.6,0
104543,62864,1.5,7,9.1,14.3,10,0.0,565772.7272727273,125727.27272727274,125727.27272727274,440045.45454545453,62863.63636363637,62863.63636363637,565772.7272727273,0
104544,30700,1.5,3,0.0,33.3,12,30700.0,30700.0,61400.0,92100.0,30700.0,0.0,0.0,122800.0,0
104545,63500,2.7,2,0.0,50.0,24,190500.0,190500.0,0.0,190500.0,0.0,0.0,190500.0,127000.0,0
104546,67406,2.8,8,6.2,87.5,12,0.0,876281.25,202218.75,202218.75,539250.0,134812.5,202218.75,606656.25,0
104547,141331,3.2,18,16.0,50.0,14,0.0,4663926.96,2402629.04,847986.72,3109284.64,1413311.2000000002,1695973.44,4663926.96,0
104548,49672,1.7,20,0.0,45.0,14,149014.55172413794,844415.7931034482,447043.6551724138,447043.6551724138,248357.58620689658,298029.1034482759,447043.6551724138,943758.827586207,0
104549,40325,1.4,3,20.0,100.0,11,0.0,403248.0,0.0,0.0,322598.4,0.0,80649.6,403248.0,0
104550,46289,1.6,16,9.5,50.0,12,92578.57142857142,555471.4285714285,324025.0,324025.0,555471.4285714285,92578.57142857142,0.0,786917.8571428572,0
104551,79754,2.1,11,15.4,36.4,24,159507.6923076923,717784.6153846154,159507.6923076923,239261.53846153847,239261.53846153847,398769.2307692308,159507.6923076923,1036800.0,0
104552,65190,1.5,31,17.6,54.8,14,456327.8039215687,1303793.7254901961,1564552.4705882352,847465.9215686274,782276.2352941176,717086.5490196078,977845.2941176471,977845.2941176471,0
104553,106000,1.0,1,50.0,0.0,15,212000.0,0.0,0.0,0.0,0.0,0.0,212000.0,212000.0,0
104554,67000,3.0,1,100.0,0.0,24,67000.0,0.0,0.0,0.0,0.0,67000.0,0.0,67000.0,0
104555,62955,2.5,7,18.2,85.7,19,62954.545454545456,440681.8181818182,188863.63636363635,62954.545454545456,566590.9090909092,0.0,62954.545454545456,566590.9090909091,0
104556,84262,1.2,15,14.3,40.0,24,0.0,1179664.6666666665,589832.3333333333,337047.0476190476,0.0,84261.7619047619,1348188.1904761903,1432449.9523809524,0
104557,75407,1.0,6,20.0,0.0,13,904880.0,226220.0,0.0,452440.0,603253.3333333334,75406.66666666667,0.0,829473.3333333334,0
104558,51575,1.0,2,25.0,0.0,21,0.0,154725.0,51575.0,0.0,206300.0,0.0,0.0,206300.0,0
104559,47501,2.3,7,5.9,42.9,7,0.0,570014.1176470589,237505.88235294117,0.0,142503.52941176473,285007.05882352946,380009.4117647059,570014.1176470588,0
104560,28061,1.4,9,9.1,0.0,14,0.0,84182.45454545454,224486.54545454547,28060.818181818184,84182.45454545454,140304.0909090909,56121.63636363637,140304.0909090909,0
104561,95111,2.1,10,25.0,10.0,12,951108.5714285715,1711995.4285714286,0.0,665776.0,760886.857142857,760886.857142857,475554.28571428574,1616884.5714285714,0
104562,77183,1.2,4,25.0,25.0,7,0.0,926200.0,0.0,385916.6666666667,0.0,540283.3333333334,0.0,617466.6666666666,0
104563,137354,2.4,5,7.7,20.0,24,412061.5384615385,1373538.4615384615,0.0,137353.84615384616,274707.6923076923,686769.2307692308,686769.2307692308,1785600.0,0
104564,91064,2.2,15,0.0,53.3,11,455321.8181818182,1183836.7272727273,364257.45454545453,546386.1818181818,0.0,546386.1818181818,910643.6363636364,1001708.0,0
104565,63667,1.0,2,33.3,100.0,13,0.0,127333.33333333333,63666.666666666664,127333.33333333333,0.0,0.0,63666.666666666664,191000.0,0
104566,83919,1.8,39,19.5,33.3,24,1342710.6493506494,3524615.454545454,1594468.8961038962,1846227.1428571427,1258791.2337662338,1846227.1428571427,1510549.4805194805,2769340.7142857146,0
104567,60929,1.6,5,14.3,60.0,19,0.0,304642.85714285716,121857.14285714286,60928.57142857143,243714.2857142857,121857.14285714286,0.0,365571.4285714286,0
104568,188200,1.1,13,25.0,0.0,9,564601.35,3199407.65,0.0,0.0,1317403.15,752801.8,1693804.05,2070204.9500000002,0
104569,46732,1.9,9,6.2,22.2,14,140194.6875,514047.1875,93463.125,93463.125,560778.75,46731.5625,46731.5625,420584.0625,0
104570,47475,1.2,8,12.5,25.0,12,0.0,142425.0,237375.0,189900.0,142425.0,0.0,47475.0,379800.0,0
104571,26989,1.3,37,20.8,32.4,14,161933.75,512790.2083333333,620746.0416666667,404834.375,350856.4583333333,323867.5,215911.66666666666,566768.125,0
104572,94961,2.0,8,0.0,25.0,6,284883.89999999997,664729.1,0.0,189922.6,569767.7999999999,0.0,189922.6,949613.0,0
104573,53029,1.3,5,14.3,60.0,7,53028.57142857143,106057.14285714286,212114.2857142857,53028.57142857143,106057.14285714286,0.0,212114.2857142857,212114.2857142857,0
104574,110700,2.6,10,0.0,0.0,14,332100.0,885600.0,0.0,221400.0,221400.0,442800.0,332100.0,664200.0,0
104575,104858,2.3,8,4.8,62.5,13,0.0,1468014.0,734007.0,419432.5714285714,209716.2857142857,0.0,1572872.142857143,1572872.1428571427,0
104576,86046,1.3,12,26.7,58.3,24,172091.33333333334,2323233.0,86045.66666666667,1204639.3333333333,258137.0,430228.3333333333,688365.3333333334,2065096.0,0
104577,96487,1.3,8,0.0,12.5,12,96486.66666666667,1350813.3333333333,0.0,96486.66666666667,289460.0,675406.6666666666,385946.6666666667,1157840.0,0
104578,30980,1.2,8,40.0,100.0,24,0.0,278820.0,30980.0,61960.0,216860.0,0.0,30980.0,185880.0,0
104579,87000,2.5,1,25.0,100.0,24,0.0,348000.0,0.0,0.0,0.0,348000.0,0.0,348000.0,0
104580,44171,1.2,66,5.5,43.9,14,353369.054945055,1987700.934065934,1678503.010989011,662566.978021978,883422.6373626373,1501818.4835164836,971764.901098901,485882.4505494505,0
104581,64882,1.6,19,13.6,26.3,13,129763.63636363637,1038109.0909090909,259527.27272727274,519054.54545454547,259527.27272727274,194645.45454545453,454172.7272727273,1297636.3636363638,0
104582,70125,1.0,8,25.0,62.5,22,0.0,280500.0,280500.0,140250.0,0.0,70125.0,350625.0,561000.0,0
104583,177300,2.0,1,50.0,100.0,23,0.0,354600.0,0.0,0.0,354600.0,0.0,0.0,354600.0,0
104584,131054,2.1,23,5.0,60.9,14,524217.9,3014252.925,1703708.175,655272.375,917381.325,1310544.75,2358980.5500000003,1965817.125,0
104585,59714,1.7,23,2.3,52.2,12,179140.9090909091,2149690.909090909,298568.1818181818,179140.9090909091,656850.0,835990.9090909091,955418.1818181819,1910836.3636363635,0
104586,64525,1.9,36,8.1,36.1,13,645247.2972972973,3613384.864864865,516197.83783783787,967870.945945946,709772.0270270271,2064791.3513513515,1032395.6756756757,2580989.189189189,0
104587,92435,1.4,14,11.8,28.6,24,0.0,1201658.8235294116,369741.17647058825,739482.3529411765,277305.8823529412,0.0,554611.7647058824,1386529.411764706,0
104588,53979,1.4,38,13.0,15.8,14,3616620.6739130435,1349485.3260869565,0.0,1727341.2173913042,1187547.0869565217,1133567.6739130435,917650.0217391304,2644991.239130435,1
104589,58884,3.1,5,5.9,40.0,14,58884.05882352941,883260.8823529412,58884.05882352941,117768.11764705883,765492.7647058823,0.0,117768.11764705883,706608.705882353,0
104590,118863,1.5,27,2.3,96.3,14,832040.3488372094,2971572.674418605,1307491.9767441861,1426354.8837209302,1069766.1627906978,2020669.418604651,594314.5348837209,1782943.6046511629,0
104591,111374,2.5,6,4.3,33.3,22,0.0,2561600.0,0.0,0.0,0.0,1559234.7826086958,1002365.2173913044,1670608.6956521738,0
104592,194916,2.9,15,0.0,53.3,9,779662.4,2728818.4000000004,1364409.2000000002,1949156.0,584746.7999999999,1169493.5999999999,1169493.5999999999,3508480.8000000003,0
104593,270446,2.6,51,13.9,27.5,5,3786248.99009901,20013030.376237623,3515802.6336633665,6490712.554455445,8924729.762376238,7572497.98019802,4327141.702970297,7031605.267326733,0
104594,130500,2.0,2,50.0,0.0,7,0.0,130500.0,130500.0,261000.0,0.0,0.0,0.0,261000.0,0
104595,75421,1.9,8,21.4,62.5,24,75421.42857142857,603371.4285714285,377107.14285714284,75421.42857142857,0.0,603371.4285714285,377107.14285714284,603371.4285714285,0
104596,79194,2.0,4,25.0,0.0,13,79194.25,237582.75,0.0,0.0,79194.25,237582.75,0.0,316777.0,0
104597,160333,1.1,15,38.1,33.3,24,481000.0,1924000.0,962000.0,641333.3333333333,962000.0,1282666.6666666665,481000.0,1924000.0,0
104598,37757,1.2,35,13.5,25.7,14,75514.73076923078,792904.6730769231,1094963.5961538462,339816.28846153844,868419.4038461538,490845.75,264301.5576923077,528603.1153846154,0
104599,39980,1.4,7,30.0,57.1,24,0.0,239880.0,159920.0,119940.0,0.0,0.0,279860.0,319840.0,0
104600,57272,1.6,18,10.3,38.9,24,744540.4827586208,687268.1379310344,229089.3793103448,629995.7931034482,286361.7241379311,286361.7241379311,458178.7586206896,1259991.5862068967,0
104601,109393,2.1,110,5.6,36.4,19,875144.9014084507,14549283.985915493,7876304.112676056,7657517.887323944,3828758.943661972,5360262.52112676,6454193.647887324,7876304.112676056,0
104602,171500,2.6,18,34.4,55.6,24,1372001.25,3773003.4375,343000.3125,1543501.40625,1029000.9375,857500.78125,2058001.875,3601503.28125,0
104603,98808,3.3,11,8.3,54.5,24,0.0,592850.0,592850.0,395233.3333333333,197616.66666666666,395233.3333333333,197616.66666666666,988083.3333333333,0
104604,169388,1.0,52,35.6,23.1,14,4234688.446969697,17616303.939393938,508162.61363636365,6944889.053030303,2879588.143939394,8808151.969696969,3726525.833333333,4404075.984848484,0
104605,100000,1.0,2,100.0,50.0,8,0.0,100000.0,100000.0,0.0,0.0,0.0,200000.0,200000.0,0
104606,43000,1.0,3,50.0,66.7,24,0.0,172000.0,0.0,43000.0,0.0,86000.0,43000.0,129000.0,0
104607,75188,1.6,45,7.6,22.2,14,1503760.0,3233084.0,225564.0,827068.0,2330828.0,977444.0,827068.0,2030076.0,0
104608,24560,1.0,3,20.0,33.3,14,73680.0,24560.0,24560.0,49120.0,0.0,0.0,73680.0,98240.0,0
104609,199422,3.2,21,24.4,42.9,9,2393063.4146341463,4786126.8292682925,997109.756097561,1994219.512195122,4387282.926829268,1395953.6585365855,398843.9024390244,4586704.87804878,0
104610,121483,2.7,4,14.3,25.0,12,0.0,728897.1428571428,121482.85714285713,607414.2857142857,0.0,0.0,242965.71428571426,728897.1428571428,0
104611,115300,2.4,11,0.0,63.6,3,922400.0,1383600.0,576500.0,345900.0,691800.0,1268300.0,576500.0,2306000.0,0
104612,185758,2.4,13,10.5,30.8,3,928789.4736842104,1857578.947368421,743031.5789473684,557273.6842105263,928789.4736842104,1486063.1578947369,557273.6842105263,3343642.1052631577,0
104613,36643,1.6,5,42.9,0.0,24,36642.85714285714,109928.57142857142,109928.57142857142,256500.0,0.0,0.0,0.0,256500.0,0
104614,97596,1.5,66,11.0,33.3,14,3220676.25,4587023.75,1951925.0,2732695.0000000005,2342310.0,1854328.75,2830291.25,2537502.5,0
104615,200943,2.7,9,0.0,22.2,9,803771.4285714285,2009428.5714285714,0.0,803771.4285714285,1205657.1428571427,602828.5714285714,200942.85714285713,2411314.2857142854,0
104616,146240,1.3,8,7.7,50.0,7,0.0,1462402.3076923077,438720.6923076923,438720.6923076923,0.0,146240.23076923078,1316162.076923077,1316162.076923077,0
104617,46426,1.2,5,22.2,0.0,12,46426.11111111111,371408.8888888889,0.0,185704.44444444444,0.0,0.0,232130.55555555556,324982.77777777775,0
104618,90705,1.3,13,8.3,30.8,13,997750.1111111112,1360568.3333333335,907045.5555555556,1541977.4444444445,816341.0,544227.3333333333,362818.2222222222,2539727.555555556,0
104619,166799,2.6,14,5.3,21.4,16,333598.4210526316,2668787.3684210526,166799.2105263158,1167594.4736842106,1000795.2631578947,667196.8421052631,333598.4210526316,1834791.3157894737,0
104620,24587,1.2,13,10.0,23.1,14,24587.0,245870.0,221283.0,49174.0,98348.0,49174.0,295044.0,147522.0,0
104621,90032,1.7,10,5.3,60.0,12,0.0,1080378.947368421,630221.0526315789,270094.7368421052,630221.0526315789,360126.31578947365,450157.8947368421,1350473.6842105263,0
104622,88586,1.9,5,28.6,20.0,24,177171.42857142855,265757.14285714284,177171.42857142855,265757.14285714284,177171.42857142855,0.0,177171.42857142855,620100.0,0
104623,24000,1.2,27,0.0,29.6,14,1368009.633802817,72000.50704225352,264001.8591549296,456003.2112676056,1080007.605633803,168001.18309859154,0.0,264001.8591549296,0
104624,22267,1.0,3,0.0,66.7,21,0.0,66800.0,0.0,22266.666666666664,0.0,22266.666666666664,22266.666666666664,66800.0,0
104625,64500,2.0,2,0.0,50.0,11,0.0,0.0,129000.0,129000.0,0.0,0.0,0.0,129000.0,0
104626,109075,2.2,10,0.0,60.0,14,0.0,981675.0,763525.0,654450.0,436300.0,327225.0,327225.0,1308900.0,0
104627,44188,1.4,24,2.7,54.2,14,220940.2702702703,1104701.3513513512,309316.3783783784,397692.4864864865,574444.7027027027,176752.2162162162,486068.5945945946,1104701.3513513512,0
104628,60775,2.0,3,25.0,66.7,15,0.0,182325.0,60775.0,60775.0,182325.0,0.0,0.0,243100.0,0
104629,105618,2.3,8,0.0,75.0,12,316854.5454545454,528090.9090909091,316854.5454545454,316854.5454545454,316854.5454545454,105618.18181818182,422472.7272727273,1056181.8181818184,0
104630,81071,2.4,9,4.8,44.4,9,162142.85714285713,1540357.142857143,0.0,81071.42857142857,81071.42857142857,1540357.142857143,0.0,729642.857142857,0
104631,156329,3.3,4,28.6,75.0,9,0.0,156328.57142857142,937971.4285714285,0.0,0.0,1094300.0,0.0,1094300.0,0
104632,91850,2.3,9,33.3,11.1,11,0.0,734800.0,367400.0,459250.0,183700.0,275550.0,183700.0,826650.0,0
104633,126198,1.9,16,0.0,18.8,14,630991.8333333333,2271570.6,883388.5666666667,126198.36666666667,1892975.5,1514380.4000000001,252396.73333333334,1766777.1333333333,0
104634,116800,1.8,6,25.0,16.7,24,233600.0,233600.0,467200.0,0.0,233600.0,467200.0,233600.0,817600.0,0
104635,75504,1.2,6,18.2,0.0,13,151008.36363636365,377520.90909090906,302016.7272727273,0.0,830546.0,0.0,0.0,679537.6363636365,0
104636,102218,1.7,14,4.5,28.6,12,102218.18181818182,1737709.0909090908,408872.7272727273,204436.36363636365,817745.4545454546,817745.4545454546,408872.7272727273,1737709.090909091,0
104637,28592,1.0,15,11.5,40.0,14,142959.8076923077,428879.42307692306,171551.76923076925,142959.8076923077,257327.65384615384,171551.76923076925,171551.76923076925,314511.57692307694,0
104638,72872,1.6,74,1.6,32.4,12,3133483.1467391304,6777068.201086957,3497841.652173913,4226558.6630434785,2186151.032608696,2477637.8369565215,4518045.467391305,6704196.500000001,0
104639,46744,1.9,19,9.1,52.6,14,233719.696969697,654415.1515151515,654415.1515151515,373951.51515151514,0.0,467439.393939394,701159.0909090909,607671.2121212122,0
104640,94487,2.1,41,22.0,48.8,14,3873974.6593406596,3779487.4725274723,944871.8681318681,1039359.0549450549,2362179.6703296704,3873974.6593406596,1322820.6153846155,4535384.967032967,1
104641,78170,2.4,23,13.6,34.8,24,469021.90909090906,2345109.5454545454,625362.5454545455,547192.2272727273,703532.8636363636,938043.8181818181,1250725.090909091,2110598.590909091,0
104642,109976,2.0,46,21.2,17.4,24,4179097.5,4179097.5,439905.0,1979572.5,2199525.0,2089548.75,2529453.75,4069121.25,0
104643,115627,1.6,30,1.9,23.3,14,693759.8076923077,4509438.75,809386.4423076923,1503146.25,1850026.153846154,1850026.153846154,809386.4423076923,2890665.865384615,0
104644,200000,3.0,1,0.0,0.0,24,0.0,200000.0,0.0,0.0,0.0,0.0,200000.0,200000.0,0
104645,22052,1.5,143,0.8,38.5,14,2116946.5060240966,2403616.3453815263,970267.1485943776,1278988.5140562248,1543606.8273092369,1367194.6184738956,1301040.0401606427,882061.0441767068,0
104646,264457,1.9,42,7.5,19.0,14,2644566.132075472,18247506.311320756,7140328.5566037735,8991524.849056603,11107177.754716981,4495762.424528302,3437935.9716981133,16396310.018867925,0
104647,119874,2.1,18,15.6,50.0,19,599371.875,2397487.5,839120.625,0.0,839120.625,2037864.375,958995.0,2996859.375,0
104648,53350,1.2,5,12.5,60.0,6,53350.0,373450.0,0.0,53350.0,0.0,0.0,373450.0,426800.0,0
104649,23932,1.1,12,4.3,50.0,9,71795.60869565218,191454.95652173914,287182.4347826087,23931.869565217392,263250.5652173913,143591.21739130435,119659.34782608696,335046.17391304346,0
104650,86113,2.2,10,0.0,50.0,19,172225.8333333333,1205580.8333333335,688903.3333333333,430564.5833333334,688903.3333333333,947242.0833333333,0.0,1808371.25,0
104651,55959,1.6,22,6.1,27.3,14,279794.54545454547,1343013.8181818181,223835.63636363638,279794.54545454547,559589.0909090909,503630.18181818177,503630.18181818177,559589.0909090908,0
104652,122315,2.1,28,12.5,21.4,24,2568624.75,3547148.4642857146,733892.7857142857,1590101.0357142857,1834731.9642857143,1590101.0357142857,1834731.9642857143,4525672.178571429,0
104653,240200,4.3,10,19.2,30.0,10,480400.0,5044200.0,720600.0,1201000.0,480400.0,3362800.0,1201000.0,2161800.0,0
104654,187800,2.1,6,28.6,83.3,16,0.0,751200.0,563400.0,1126800.0,0.0,0.0,187800.0,1314600.0,0
104655,35500,1.0,2,0.0,100.0,15,0.0,71000.0,0.0,0.0,0.0,71000.0,0.0,71000.0,0
104656,39471,1.3,15,33.3,33.3,24,0.0,78942.85714285714,749957.1428571428,0.0,710485.7142857142,118414.28571428571,0.0,671014.2857142857,0
104657,48213,1.9,5,0.0,40.0,9,0.0,337493.3333333333,96426.66666666666,289280.0,96426.66666666666,0.0,48213.33333333333,337493.3333333334,0
104658,40250,1.5,2,25.0,50.0,7,120750.0,40250.0,0.0,0.0,0.0,120750.0,40250.0,80500.0,0
104659,204676,3.0,16,20.0,18.8,14,2251430.5,5116887.5,818702.0,204675.5,1842079.5,2660781.5,3479483.5,4298185.5,0
104660,60759,1.4,6,9.1,0.0,24,0.0,668354.0,0.0,668354.0,0.0,0.0,0.0,607594.5454545454,0
104661,21500,1.0,2,0.0,100.0,22,0.0,43000.0,0.0,21500.0,21500.0,0.0,0.0,43000.0,0
104662,63198,1.5,24,6.6,8.3,14,1074372.4098360655,2780728.5901639345,0.0,884777.2786885246,947975.655737705,63198.37704918033,1959149.68852459,1832752.9344262294,0
104663,94738,1.8,24,5.8,75.0,14,473689.9038461539,1705283.6538461538,2747401.4423076925,1326331.7307692308,1515807.6923076925,284213.9423076923,1800021.6346153845,2273711.5384615385,0
104664,108058,3.0,4,8.3,0.0,19,216116.66666666666,1080583.3333333335,0.0,0.0,648350.0,648350.0,0.0,432233.3333333333,0
104665,74165,2.4,15,14.7,6.7,22,74164.70588235294,1779952.9411764706,667482.3529411765,593317.6470588235,667482.3529411765,889976.4705882353,370823.5294117647,1483294.1176470588,0
104666,124831,1.9,15,4.2,26.7,14,124831.33333333333,2246964.0,624156.6666666667,1747638.6666666667,748988.0,124831.33333333333,374494.0,1872470.0,0
104667,67453,1.5,7,10.5,57.1,13,134905.68421052632,1146698.3157894737,0.0,404717.05263157893,607075.5789473684,202358.52631578947,67452.84210526316,1079245.4736842106,0
104668,120000,1.7,1,100.0,0.0,24,0.0,0.0,360000.0,0.0,0.0,360000.0,0.0,120000.0,0
104669,81311,1.6,29,14.9,24.1,14,487865.2340425532,2927191.404255319,406554.3617021277,1138352.2127659575,731797.8510638297,1138352.2127659575,813108.7234042553,2358015.2978723403,0
104670,102865,2.0,5,10.0,20.0,14,0.0,514326.5,514326.5,0.0,514326.5,514326.5,0.0,514326.5,0
104671,184705,1.2,11,22.7,18.2,24,1292931.8181818181,2770568.1818181816,0.0,2031750.0,369409.09090909094,923522.7272727273,738818.1818181819,2401159.090909091,0
104672,48354,1.9,22,5.9,22.7,12,48354.41176470588,1402277.9411764706,193417.64705882352,435189.70588235295,628607.3529411764,483544.11764705885,96708.82352941176,1015442.6470588235,0
104673,103573,2.5,11,20.0,18.2,9,207146.66666666666,932160.0,414293.3333333333,725013.3333333334,103573.33333333333,0.0,725013.3333333334,1346453.3333333333,0
104674,42756,1.6,20,2.7,30.0,13,0.0,812368.108108108,769611.891891892,128268.64864864865,299293.51351351355,598587.0270270271,555830.8108108109,855124.3243243243,0
104675,153831,2.7,25,16.9,16.0,15,769152.5423728813,7383864.406779662,922983.0508474577,1384474.5762711866,3076610.1694915253,3999593.220338983,615322.033898305,5230237.288135593,0
104676,131257,2.4,4,14.3,50.0,24,393771.4285714285,393771.4285714285,131257.14285714284,262514.2857142857,0.0,656285.7142857143,0.0,787542.8571428573,0
104677,135405,2.8,33,8.0,18.2,13,4332969.195402299,7176480.229885058,270810.5747126437,4874590.344827586,3385132.1839080458,812431.724137931,2708105.747126437,6364048.505747126,0
104678,104000,3.2,2,0.0,0.0,7,104000.0,312000.0,0.0,104000.0,312000.0,0.0,0.0,416000.0,0
104679,88143,1.9,50,22.4,28.0,24,5905548.867346939,2379848.051020408,352570.081632653,705140.163265306,3613843.336734694,2820560.653061224,1498422.8469387754,4847838.62244898,1
104680,9427,1.1,37,0.0,18.9,14,0.0,131983.02564102566,235683.97435897437,65991.51282051283,188547.17948717947,84846.23076923078,28282.076923076926,28282.076923076922,0
104681,143271,1.4,19,28.1,42.1,24,143270.53125,1719246.375,2722140.09375,573082.125,1002893.71875,2149057.96875,859623.1875,3581763.28125,0
104682,112818,2.3,9,36.4,44.4,24,338454.5454545454,676909.0909090908,225636.36363636365,112818.18181818182,225636.36363636365,451272.7272727273,451272.7272727273,1128181.8181818184,0
104683,91016,1.6,16,22.7,18.8,24,728130.9090909091,910163.6363636364,364065.45454545453,819147.2727272728,273049.0909090909,546098.1818181818,364065.45454545453,1547278.1818181816,0
104684,121838,1.2,79,7.2,29.1,14,3776971.874251497,12305618.041916167,4264323.083832335,4873512.095808383,6091890.119760479,3776971.874251497,5604538.910179641,9137835.179640718,0
104685,56402,1.8,14,2.6,28.6,14,676822.7368421053,1015234.1052631579,451215.1578947368,676822.7368421053,0.0,846028.4210526316,620420.8421052631,1353645.4736842106,0
